"results.Individual_1.simulation.ID","results.Individual_1.simulation.time","results.Individual_1.simulation.CPlas","results.Individual_1.simulation.Bal","results.Individual_1.simulation.Aurine","results.Individual_1.simulation.Curine","results.Individual_1.conf_intervals.time","results.Individual_1.conf_intervals.Curine_mean","results.Individual_1.conf_intervals.Curine_lower","results.Individual_1.conf_intervals.Curine_upper","results.Individual_2.simulation.ID","results.Individual_2.simulation.time","results.Individual_2.simulation.CPlas","results.Individual_2.simulation.Bal","results.Individual_2.simulation.Aurine","results.Individual_2.simulation.Curine","results.Individual_2.conf_intervals.time","results.Individual_2.conf_intervals.Curine_mean","results.Individual_2.conf_intervals.Curine_lower","results.Individual_2.conf_intervals.Curine_upper","results.Individual_3.simulation.ID","results.Individual_3.simulation.time","results.Individual_3.simulation.CPlas","results.Individual_3.simulation.Bal","results.Individual_3.simulation.Aurine","results.Individual_3.simulation.Curine","results.Individual_3.conf_intervals.time","results.Individual_3.conf_intervals.Curine_mean","results.Individual_3.conf_intervals.Curine_lower","results.Individual_3.conf_intervals.Curine_upper","summary.Individual_1.GTDOSE","summary.Individual_1.dose","summary.Individual_1.weight","summary.Individual_2.GTDOSE","summary.Individual_2.dose","summary.Individual_2.weight","summary.Individual_3.GTDOSE","summary.Individual_3.dose","summary.Individual_3.weight"
1,326000,5.43690158200603e-09,3.9030538595936,5.06381581584897e-05,3.37587721056598e-05,326000,3.38083248537434e-05,2.57271035797105e-05,4.42667453651742e-05,2,326000,4.99616371461925e-09,3.64285014301301,4.72623252997894e-05,3.15082168665263e-05,326000,3.12206144498604e-05,2.43144765133644e-05,3.84005954961693e-05,3,326000,8.50541290758066e-10,0.590646283301656,7.66302087205834e-06,5.10868058137222e-06,326000,5.088651993859e-06,4.04310083588248e-06,6.45706687590754e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,326500,7.07559575884721e-09,3.9090877380618,5.07155664111734e-05,3.38103776074489e-05,326500,3.38600247006416e-05,2.57664087173367e-05,4.43343271890537e-05,2,326500,6.45544349978874e-09,3.6484817627265,4.73346105040453e-05,3.15564070026969e-05,326500,3.12683752550671e-05,2.43516388972389e-05,3.84592765596445e-05,3,326500,1.05896615511109e-09,0.591559385714574,7.67476781097246e-06,5.11651187398164e-06,326500,5.09644289505652e-06,4.04928831670068e-06,6.46695637010346e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,327000,2.74322292324004e-09,3.91512161654122,5.07924588134241e-05,3.38616392089494e-05,327000,3.39113424812834e-05,2.58053987318775e-05,4.44016154968917e-05,2,327000,2.39770665255736e-09,3.65411338244485,4.74063848117252e-05,3.16042565411502e-05,327000,3.13157778886285e-05,2.43884861982018e-05,3.85176374553187e-05,3,327000,3.22154744031241e-10,0.592472488125273,7.68643610353796e-06,5.12429073569198e-06,327000,5.10418121116565e-06,4.0554228817608e-06,6.47678616658934e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,327500,3.87304732620875e-09,3.9208681763047,5.08701365291256e-05,3.39134243527504e-05,327500,3.39634484228571e-05,2.58449609589254e-05,4.44701054635702e-05,2,327500,3.50929558840852e-09,3.65947683803915,4.747885320385e-05,3.16525688025667e-05,327500,3.13639065608144e-05,2.44258797508602e-05,3.85770129694624e-05,3,327500,3.98921439050891e-10,0.593342110808418,7.69824191224405e-06,5.13216127482936e-06,327500,5.11202757947148e-06,4.0616635756964e-06,6.48674592157742e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,328000,4.1097058521108e-09,3.92690205478121,5.09482985928742e-05,3.39655323952495e-05,328000,3.40154903197069e-05,2.58846732199186e-05,4.45380671790464e-05,2,328000,3.81390354743142e-09,3.66510845775874,4.75517594700335e-05,3.17011729800223e-05,328000,3.14119361299937e-05,2.44633756174366e-05,3.86358481910977e-05,3,328000,5.15115786818988e-10,0.594255213219766,7.71002639353419e-06,5.14001759568946e-06,328000,5.11986923098591e-06,4.0679043735806e-06,6.49667687600685e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,328500,4.22043189468533e-09,3.9329359332573,5.10265248536551e-05,3.40176832357701e-05,328500,3.40675658986714e-05,2.59242966349352e-05,4.46060608785941e-05,2,328500,3.89514710578226e-09,3.67074007748177,4.7624782799756e-05,3.17498551998374e-05,328500,3.14600214547326e-05,2.4500924853252e-05,3.86949680938072e-05,3,328500,6.13345854161566e-10,0.595168315631234,7.7218207572937e-06,5.14788050486247e-06,328500,5.1276899094288e-06,4.07413858680099e-06,6.50660575810617e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,329000,5.43688879226211e-09,3.93896981172229,5.11041575356135e-05,3.40694383570757e-05,329000,3.41194486922663e-05,2.5963857512573e-05,4.46741144601033e-05,2,329000,4.99617180769903e-09,3.67637169718879,4.76972586264562e-05,3.17981724176375e-05,329000,3.15079246549084e-05,2.45382309365895e-05,3.87539814711494e-05,3,329000,8.50545256477579e-10,0.596081418041477,7.73354029463512e-06,5.15569352975675e-06,329000,5.13548079556597e-06,4.08030786576698e-06,6.51648866801389e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,329500,7.07558134088592e-09,3.94500369019079,5.11815657996388e-05,3.41210438664259e-05,329500,3.41711485233076e-05,2.60031627009196e-05,4.47416964157277e-05,2,329500,6.45543533378393e-09,3.68200331689502,4.77695436432726e-05,3.18463624288484e-05,329500,3.15556854606794e-05,2.4575393360954e-05,3.88126625506136e-05,3,329500,1.05896084714945e-09,0.596994520453663,7.74528721878095e-06,5.16352481252063e-06,329500,5.1432716928576e-06,4.08649534453487e-06,6.52637815991076e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,330000,2.74320409556307e-09,3.95103756866348,5.12584580232185e-05,3.41723053488123e-05,330000,3.4222466325321e-05,2.60421526720594e-05,4.48089846474843e-05,2,330000,2.39772172809107e-09,3.68763493661447,4.78413179691598e-05,3.18942119794399e-05,330000,3.16030880885254e-05,2.4612240625535e-05,3.88710235477469e-05,3,330000,3.22150259959371e-10,0.597907622863794,7.7569554953489e-06,5.17130366356594e-06,330000,5.15101001000973e-06,4.09262989561992e-06,6.53620795177711e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,330500,3.87307326840311e-09,3.95678412842443,5.13361356480636e-05,3.42240904320424e-05,330500,3.42745722501063e-05,2.60817148791466e-05,4.48774744759897e-05,2,330500,3.50929122494767e-09,3.69299839220316,4.79137862192784e-05,3.19425241461856e-05,330500,3.1651216772911e-05,2.46496341557183e-05,3.89303990223546e-05,3,330500,3.98925820422134e-10,0.598777245546749,7.76876129436342e-06,5.17917419624228e-06,330500,5.1588563800376e-06,4.09887058856837e-06,6.54616771592855e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,331000,4.10970044669104e-09,3.96281800690762,5.14142979113501e-05,3.42761986075667e-05,331000,3.43266141655993e-05,2.61214271421493e-05,4.49454365275135e-05,2,331000,3.81387706252612e-09,3.69863001191747,4.79866923552584e-05,3.19911282368389e-05,331000,3.1699246375531e-05,2.46871300449294e-05,3.89892340931216e-05,3,331000,5.15111894739405e-10,0.599690347957752,7.78054577063517e-06,5.18703051375678e-06,331000,5.16669803452262e-06,4.10511137608681e-06,6.55609868025637e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,331500,4.22038416421185e-09,3.96885188539434,5.1492524484174e-05,3.4328349656116e-05,331500,3.43786897325803e-05,2.61610505652686e-05,4.5013429911834e-05,2,331500,3.89525333858505e-09,3.70426163163562,4.80597154810969e-05,3.20398103207313e-05,331500,3.17473316694535e-05,2.47246792309764e-05,3.90483539977245e-05,3,331500,6.13349158985678e-10,0.600603450368407,7.79234010917249e-06,5.19489340611499e-06,331500,5.17451870579957e-06,4.11134558523064e-06,6.56602755524257e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,332000,5.43694086301617e-09,3.9748857638679,5.15701573444044e-05,3.43801048962696e-05,332000,3.44305725086088e-05,2.6200611424158e-05,4.50814836324922e-05,2,332000,4.9962058643588e-09,3.70989325134249,4.81321913438418e-05,3.20881275625612e-05,332000,3.17952348583094e-05,2.47619852720065e-05,3.91073673060707e-05,3,332000,8.50550777884268e-10,0.601516552778566,7.80405964327741e-06,5.20270642885161e-06,332000,5.18230958901852e-06,4.11751485089058e-06,6.57591045409841e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,332500,7.07560137827218e-09,3.98091964234158,5.16475657636997e-05,3.44317105091331e-05,332500,3.44822723542422e-05,2.62399166540847e-05,4.5149065341337e-05,2,332500,6.45542691762405e-09,3.71552487104944,4.82044764034566e-05,3.21363176023044e-05,332500,3.18429956736868e-05,2.47991477408723e-05,3.91660483025104e-05,3,332500,1.05896242004167e-09,0.602429655190478,7.81580656218468e-06,5.21053770812312e-06,332500,5.19010049003319e-06,4.12370233797983e-06,6.58579994096841e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,333000,2.74321150003109e-09,3.98695352082104,5.17244581765418e-05,3.44829721176945e-05,333000,3.45335901214498e-05,2.62789065700133e-05,4.52163536264568e-05,2,333000,2.39768065763135e-09,3.72115649076744,4.8276250708717e-05,3.21841671391446e-05,333000,3.18903982987792e-05,2.48359949492238e-05,3.9224409429619e-05,3,333000,3.22158763544472e-10,0.603342757600323,7.82747482744946e-06,5.21831655163297e-06,333000,5.19783880668465e-06,4.12983688665631e-06,6.5956297250878e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,333500,3.87303942391433e-09,3.99270008058209,5.18021358236577e-05,3.45347572157718e-05,333500,3.45856960741997e-05,2.63184688267148e-05,4.52848435104298e-05,2,333500,3.50929294876908e-09,3.7265199463558,4.83487189261568e-05,3.22324792841045e-05,333500,3.19385269866558e-05,2.48733885269808e-05,3.92837849361575e-05,3,333500,3.98922358481396e-10,0.604212380283453,7.83928063784493e-06,5.22618709189662e-06,333500,5.20568517908346e-06,4.13607760301162e-06,6.60558947364499e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,334000,4.10966317607633e-09,3.99873395905327,5.18802977612513e-05,3.45868651741675e-05,334000,3.46377379851974e-05,2.63581811830224e-05,4.53528052807298e-05,2,334000,3.81391948394521e-09,3.73215156607532,4.84216251807131e-05,3.22810834538087e-05,334000,3.19865565937939e-05,2.49108843787626e-05,3.93426201139924e-05,3,334000,5.15119522852751e-10,0.605125482695393,7.85106513385113e-06,5.23404342256742e-06,334000,5.21352682576901e-06,4.14231839833309e-06,6.61552042270311e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,334500,4.2203755656938e-09,4.00476783753294,5.19585241292359e-05,3.46390160861573e-05,334500,3.4689813604744e-05,2.63978046787492e-05,4.54207988197423e-05,2,334500,3.89509540252292e-09,3.73778318578937,4.84946483029187e-05,3.23297655352791e-05,334500,3.20346418981915e-05,2.49484336421793e-05,3.94017400478722e-05,3,334500,6.13344056708013e-10,0.606038585107075,7.86285950727524e-06,5.24190633818349e-06,334500,5.22134750316606e-06,4.14855261300541e-06,6.62544929383297e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,335000,5.43690741003501e-09,4.01080171600393,5.2036156932288e-05,3.4690771288192e-05,335000,3.47416963792831e-05,2.64373655793093e-05,4.54888525628632e-05,2,335000,4.99615765437211e-09,3.7434148055052,4.85671243502604e-05,3.23780829001736e-05,335000,3.2082545098723e-05,2.49857397660958e-05,3.94607534383492e-05,3,335000,8.50547024769102e-10,0.606951687517585,7.87457905013222e-06,5.24971936675482e-06,335000,5.22913838766336e-06,4.15472186847667e-06,6.63533220384017e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,335500,7.07557068579243e-09,4.01683559447609,5.21135653106241e-05,3.47423768737494e-05,335500,3.47933962171564e-05,2.64766706655452e-05,4.55564344292365e-05,2,335500,6.45543746334066e-09,3.74904642521295,4.8639409401403e-05,3.24262729342687e-05,335500,3.21303059081839e-05,2.50229021625848e-05,3.95194345300649e-05,3,335500,1.05896809207578e-09,0.607864789929629,7.88632596762521e-06,5.25755064508347e-06,335500,5.23692928866923e-06,4.1609093698781e-06,6.64522169808583e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,336000,2.74321948394493e-09,4.0228694729509,5.21904575760716e-05,3.47936383840478e-05,336000,3.48447139960283e-05,2.65156607335704e-05,4.5623722667112e-05,2,336000,2.39771069726649e-09,3.75467804492591,4.87111835601572e-05,3.24741223734381e-05,336000,3.21777085352252e-05,2.50597494385901e-05,3.95777956005187e-05,3,336000,3.22146880826921e-10,0.608777892340182,7.89799426159529e-06,5.26532950773019e-06,336000,5.2446676067215e-06,4.16704393980573e-06,6.65505149983998e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,336500,3.87305701870499e-09,4.02861603271717,5.22681353606848e-05,3.48454235737899e-05,336500,3.48968199546792e-05,2.65552229793507e-05,4.56922124323514e-05,2,336500,3.50927517970118e-09,3.76004150051953,4.87836519481711e-05,3.2522434632114e-05,336500,3.2225837211302e-05,2.50971430162373e-05,3.9637171121422e-05,3,336500,3.98919492380994e-10,0.609647515022479,7.90980004429759e-06,5.27320002953173e-06,336500,5.25251397492765e-06,4.17328464265222e-06,6.66501125367221e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,337000,4.10968985823855e-09,4.03464991119596,5.23462975024607e-05,3.48975316683072e-05,337000,3.4948861856166e-05,2.65949352474959e-05,4.57601742526395e-05,2,337000,3.81387626472482e-09,3.76567312023321,4.88565580559074e-05,3.25710387039382e-05,337000,3.22738668211989e-05,2.51346390327565e-05,3.96960062383193e-05,3,337000,5.151106949159e-10,0.61056061743424,7.92158453833364e-06,5.2810563588891e-06,337000,5.26035563144722e-06,4.17952543288632e-06,6.67494219893052e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,337500,4.22044809257589e-09,4.04068378967809,5.24245239101103e-05,3.49496826067402e-05,337500,3.50009374745695e-05,2.66345587542332e-05,4.58281678117511e-05,2,337500,3.89513176200112e-09,3.77130473994889,4.89295811815437e-05,3.26197207876958e-05,337500,3.23219521246009e-05,2.51721881015605e-05,3.97551261984542e-05,3,337500,6.13346888245865e-10,0.611473719845526,7.93337889445775e-06,5.28891926297183e-06,337500,5.26817630427872e-06,4.18575965252688e-06,6.68487108494021e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,338000,5.43688644195931e-09,4.04671766814668,5.25021566993545e-05,3.50014377995696e-05,338000,3.50528202242201e-05,2.66741196690676e-05,4.58962214184441e-05,2,338000,4.99620680146956e-09,3.77693635966018,4.90020571023067e-05,3.26680380682045e-05,338000,3.23698553287052e-05,2.52094941562501e-05,3.98141396269325e-05,3,338000,8.50556020178983e-10,0.612386822255458,7.94509841849641e-06,5.2967322789976e-06,338000,5.27596718868652e-06,4.19192893287502e-06,6.69475399520648e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,338500,7.07559118404252e-09,4.05275154661368,5.25795649168288e-05,3.50530432778859e-05,338500,3.51045200630327e-05,2.67134248045547e-05,4.59638033317122e-05,2,338500,6.45546345105181e-09,3.78256797936502,4.90743420876692e-05,3.27162280584462e-05,338500,3.24176161393119e-05,2.5246656682289e-05,3.98728206928597e-05,3,338500,1.05897025380575e-09,0.613299924668107,7.95684535594861e-06,5.30456357063241e-06,338500,5.28375808819557e-06,4.19811641251758e-06,6.70464350034333e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,339000,2.74323618332487e-09,4.05878542509275,5.265645730312e-05,3.51043048687466e-05,339000,3.51558421662681e-05,2.67524147987644e-05,4.60310916527251e-05,2,339000,2.39772948574517e-09,3.78819959908616,4.91461164741996e-05,3.27640776494664e-05,339000,3.24650187792073e-05,2.52835038765924e-05,3.99311818725055e-05,3,339000,3.22159574175604e-10,0.614213027078881,7.96851365024525e-06,5.31234243349683e-06,339000,5.29149640304635e-06,4.2042509624654e-06,6.71447328868128e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,339500,3.8730781707458e-09,4.06453198485927,5.27341350922312e-05,3.51560900614875e-05,339500,3.5207945091683e-05,2.67919770120029e-05,4.60995814793835e-05,2,339500,3.50928585924082e-09,3.79356305468281,4.92185849518197e-05,3.28123899678798e-05,339500,3.25131488608548e-05,2.53208974331584e-05,3.99905573519033e-05,3,339500,3.98909451941817e-10,0.615082649762067,7.98031946919875e-06,5.32021297946583e-06,339500,5.29934277359535e-06,4.21049167778881e-06,6.7244330457062e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,340000,4.10968231669051e-09,4.07056586333691,5.28122972187444e-05,3.52081981458296e-05,340000,3.52599873627999e-05,2.68316893386838e-05,4.61675433364507e-05,2,340000,3.81389114645887e-09,3.79919467439921,4.92914911333841e-05,3.28609940889228e-05,340000,3.2561179035771e-05,2.53583933442256e-05,4.00493924169439e-05,3,340000,5.15119095818318e-10,0.615995752173264,7.99210393817658e-06,5.32806929211772e-06,340000,5.30718442378651e-06,4.21673246712358e-06,6.73436400079477e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,340500,4.22037948112786e-09,4.07659974182339,5.28905237766129e-05,3.52603491844086e-05,340500,3.53120633110371e-05,2.68713128665097e-05,4.62355367978998e-05,2,340500,3.89508986503441e-09,3.80482629412096,4.93645144545804e-05,3.29096763030536e-05,340500,3.26092646063891e-05,2.53959425374759e-05,4.01085124609663e-05,3,340500,6.13349608428578e-10,0.616908854583737,8.00389827540691e-06,5.3359321836046e-06,340500,5.31500510031379e-06,4.22296668655304e-06,6.74429288176604e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,341000,5.43689619665657e-09,4.0826336202947,5.29681565977215e-05,3.5312104398481e-05,341000,3.53639466381895e-05,2.69108738123124e-05,4.6303590430518e-05,2,341000,4.99615265084375e-09,3.81045791383422,4.9436990432935e-05,3.29579936219566e-05,341000,3.26571684288119e-05,2.54332485780008e-05,4.0167525791305e-05,3,341000,8.5054963258186e-10,0.617821956994335,8.01561782197989e-06,5.34374521465326e-06,341000,5.32279598519788e-06,4.22913596548749e-06,6.75417579038484e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,341500,7.07557917360801e-09,4.08866749876277,5.30455648525761e-05,3.53637099017174e-05,341500,3.54156471879149e-05,2.69501789509438e-05,4.63711721669609e-05,2,341500,6.4554573914087e-09,3.81608953354628,4.95092755867522e-05,3.30061837245015e-05,341500,3.27049298815965e-05,2.54704110951349e-05,4.0226206862699e-05,3,341500,1.05896147963108e-09,0.61873505940651,8.02736474805934e-06,5.35157649870623e-06,341500,5.33058688634795e-06,4.23532343155063e-06,6.7640653000772e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,342000,2.74321794899742e-09,4.09470137723711,5.31224571105254e-05,3.5414971407017e-05,342000,3.54669660293843e-05,2.69891689462296e-05,4.64384605258796e-05,2,342000,2.3976866737582e-09,3.82172115326819,4.95810500116994e-05,3.3054033341133e-05,342000,3.27523335975913e-05,2.5507258316211e-05,4.02845679485891e-05,3,342000,3.22154317138291e-10,0.619648161817525,8.03903304712986e-06,5.35935536475324e-06,342000,5.33832520256423e-06,4.24145798622596e-06,6.77389508943271e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,342500,3.87304504574893e-09,4.10044793700286,5.32001348879869e-05,3.54667565919913e-05,342500,3.5519072734679e-05,2.70287311435248e-05,4.6506950422293e-05,2,342500,3.50928947629601e-09,3.8270846088619,4.96535183798581e-05,3.31023455865721e-05,342500,3.28004590797569e-05,2.55446519020927e-05,4.03439434049366e-05,3,342500,3.98925811844195e-10,0.620517784500371,8.05083884546285e-06,5.36722589697523e-06,342500,5.34617157138087e-06,4.24769867696106e-06,6.78385483503869e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,343000,4.10970415974143e-09,4.10648181548479,5.32782970985931e-05,3.55188647323954e-05,343000,3.55711112220613e-05,2.70684434216021e-05,4.65749125585881e-05,2,343000,3.81391687482189e-09,3.83271622858394,4.97264247020862e-05,3.31509498013908e-05,343000,3.28484892545431e-05,2.55821479413872e-05,4.04027785963082e-05,3,343000,5.15114762053927e-10,0.621430886912121,8.06262334071502e-06,5.37508222714335e-06,343000,5.35401323055198e-06,4.25393947103535e-06,6.79378579359805e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,343500,4.22035097849788e-09,4.11251569396434,5.33565234973558e-05,3.55710156649038e-05,343500,3.56231871612578e-05,2.71080668818623e-05,4.6642905850469e-05,2,343500,3.8952115122562e-09,3.83834784830863,4.97994480482135e-05,3.31996320321423e-05,343500,3.28965748122707e-05,2.56196971095671e-05,4.04618986387822e-05,3,343500,6.1334850192338e-10,0.62234398932363,8.07441770436993e-06,5.38294513624662e-06,343500,5.36183390075762e-06,4.26017370409755e-06,6.803714668655e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,344000,5.4369170999954e-09,4.11854957243362,5.34341562372377e-05,3.56227708248252e-05,344000,3.56750704957212e-05,2.71476277563708e-05,4.67109594364054e-05,2,344000,4.99617777307714e-09,3.84397946801786,4.98719239682549e-05,3.324794931217e-05,344000,3.29444786600666e-05,2.56570032158884e-05,4.05209120518324e-05,3,344000,8.5054844319765e-10,0.623257091734156,8.08613724931153e-06,5.39075816620769e-06,344000,5.36962478432151e-06,4.26634297118891e-06,6.81359758011167e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,344500,7.07558728863667e-09,4.12458345090248,5.3511564521923e-05,3.56743763479487e-05,344500,3.57267710358844e-05,2.71869328827703e-05,4.67785413918057e-05,2,344500,6.45548377671957e-09,3.84961108773231,4.99442091862984e-05,3.32961394575323e-05,344500,3.29922400919694e-05,2.5694165644677e-05,4.0579593147366e-05,3,344500,1.05897091168742e-09,0.624170194146836,8.09788418357671e-06,5.3985894557178e-06,344500,5.37741568422569e-06,4.2725304394251e-06,6.82348707261264e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,345000,2.7432218963498e-09,4.13061732938174,5.35884569179175e-05,3.57256379452783e-05,345000,3.57780899075726e-05,2.72259228326156e-05,4.68458297476911e-05,2,345000,2.39771126868457e-09,3.85524270745335,5.00159835868256e-05,3.33439890578837e-05,345000,3.30396438139457e-05,2.57310129608435e-05,4.06379542133617e-05,3,345000,3.22158054236726e-10,0.625083296557337,8.10955247170546e-06,5.4063683144703e-06,345000,5.38515400089618e-06,4.27866498284864e-06,6.8333168584546e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,345500,3.87305438002071e-09,4.13636388914462,5.36661346122212e-05,3.57774230748141e-05,345500,3.58301966146864e-05,2.72654850828366e-05,4.69143197343728e-05,2,345500,3.50927488496615e-09,3.86060616304631,5.00884519564441e-05,3.33923013042961e-05,345500,3.30877693090698e-05,2.57684065434894e-05,4.06973297475377e-05,3,345500,3.98921590725227e-10,0.625952919239725,8.12135826170983e-06,5.41423884113989e-06,345500,5.39300037147368e-06,4.28490569711563e-06,6.84327660541141e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,346000,4.10969187141851e-09,4.14239776761829,5.37442966109159e-05,3.5829531073944e-05,346000,3.58822351076181e-05,2.73051974239089e-05,4.69822814760143e-05,2,346000,3.81390321169812e-09,3.86623778276583,5.01613582086994e-05,3.34409054724663e-05,346000,3.3135799507248e-05,2.5805902545384e-05,4.07561649534218e-05,3,346000,5.1511819753985e-10,0.626866021651269,8.13314274703239e-06,5.42209516468826e-06,346000,5.4008420282062e-06,4.29114649282144e-06,6.85320755675961e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,346500,4.22035281206476e-09,4.14843164609377,5.38225228920623e-05,3.58816819280416e-05,346500,3.59343110141226e-05,2.73448209057554e-05,4.70502750488229e-05,2,346500,3.89522346837328e-09,3.87186940249156,5.02343815700328e-05,3.34895877133552e-05,346500,3.31838850498014e-05,2.58434517363718e-05,4.08152849471879e-05,3,346500,6.1335163051655e-10,0.627779124062403,8.14493710061727e-06,5.42995806707818e-06,346500,5.40866270221272e-06,4.2973807103223e-06,6.86313642771917e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,347000,5.43689543939442e-09,4.15446552456477,5.39001556922463e-05,3.59334371281642e-05,347000,3.59861943659752e-05,2.73843817576117e-05,4.71183288875652e-05,2,347000,4.99618513575182e-09,3.87750102219534,5.03068573431506e-05,3.35379048954338e-05,347000,3.32317888980526e-05,2.58807578543577e-05,4.08742982440431e-05,3,347000,8.5054694645776e-10,0.628692226473108,8.1566566529199e-06,5.4377711019466e-06,347000,5.41645358426032e-06,4.3035499725888e-06,6.87301933264534e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,347500,7.07558593285745e-09,4.16049940303385,5.39775639733587e-05,3.59850426489058e-05,347500,3.60378948949415e-05,2.74236869526931e-05,4.71859105659702e-05,2,347500,6.45548024061337e-09,3.88313264191373,5.03791426740334e-05,3.35860951160223e-05,347500,3.32795503368094e-05,2.59179204498655e-05,4.09329793955746e-05,3,347500,1.0589670743953e-09,0.62960532888565,8.16840358426203e-06,5.44560238950802e-06,347500,5.42424448205035e-06,4.30973745210444e-06,6.88290883331006e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,348000,2.74322494394556e-09,4.16653328151209,5.40544563381443e-05,3.60363042254295e-05,348000,3.60892137353232e-05,2.74626770295523e-05,4.72531987502101e-05,2,348000,2.39765703929341e-09,3.88876426163492,5.04509171068267e-05,3.36339447378844e-05,348000,3.33269540638738e-05,2.59547675058362e-05,4.09913403836267e-05,3,348000,3.22138748444762e-10,0.630518431296139,8.18007188036303e-06,5.45338125357535e-06,348000,5.43198280203412e-06,4.31587198711648e-06,6.89273862205552e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,348500,3.8730644231202e-09,4.17227984127913,5.4132134145317e-05,3.60880894302113e-05,348500,3.61413204471726e-05,2.75022392630144e-05,4.7321688611867e-05,2,348500,3.5092892475734e-09,3.89412771722817,5.05233854468664e-05,3.36822569645776e-05,348500,3.33750795436515e-05,2.59921610079659e-05,4.10507158408761e-05,3,348500,3.98922899322189e-10,0.631388053978781,8.19187766607052e-06,5.46125177738035e-06,348500,5.43982917322579e-06,4.32211269482915e-06,6.90269837967809e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
